20150032|TB|V|2|2|8|
20150032|BOS|H|2|1|10|
20150032|TB|V|3|2|6|
20150032|BOS|H|3|0|7|
20150032|TB|V|T|6|23|
20150032|BOS|H|T|3|30|
20150033|WIN|V|1|0|6|
20150033|NYI|H|1|1|16|
20150033|WIN|V|2|1|9|
20150033|NYI|H|2|2|20|
20150033|WIN|V|3|1|9|
20150033|NYI|H|3|1|8|
20150033|WIN|V|T|2|24|
20150033|NYI|H|T|4|44|
20150034|CLM|V|1|0|7|
20150034|BUF|H|1|0|7|
20150034|CLM|V|2|0|8|
20150034|BUF|H|2|1|16|
20150034|CLM|V|3|2|9|
20150034|BUF|H|3|3|10|
20150034|CLM|V|T|2|24|
20150034|BUF|H|T|4|33|
20150035|FLO|V|1|0|10|
20150035|PHI|H|1|1|10|
20150035|FLO|V|2|0|7|
20150035|PHI|H|2|0|14|
20150035|FLO|V|3|0|14|
20150035|PHI|H|3|0|9|
20150035|FLO|V|T|0|31|
20150035|PHI|H|T|1|33|
20150036|VAN|V|1|0|6|
20150036|ANA|H|1|0|9|
20150036|VAN|V|2|1|8|
20150036|ANA|H|2|1|9|
20150036|VAN|V|3|0|7|
20150036|ANA|H|3|0|9|
20150036|VAN|V|4|0|4|
20150036|ANA|H|4|0|2|
20150036|VAN|V|T|1|25|
20150036|ANA|H|T|1|29|
20150037|NAS|V|1|1|8|
20150037|NJ|H|1|0|10|
20150037|NAS|V|2|0|4|
20150037|NJ|H|2|0|6|
20150037|NAS|V|3|2|8|
20150037|NJ|H|3|1|7|
20150037|NAS|V|T|3|20|
20150037|NJ|H|T|1|23|
20150038|WIN|V|1|1|11|
20150038|NYR|H|1|1|13|
20150038|WIN|V|2|1|8|
20150038|NYR|H|2|0|20|
20150038|WIN|V|3|2|10|
20150038|NYR|H|3|0|8|
20150038|WIN|V|T|4|29|
20150038|NYR|H|T|1|41|
20150039|MON|V|1|1|7|
20150039|PIT|H|1|0|4|
20150039|MON|V|2|1|12|
20150039|PIT|H|2|2|15|
20150039|MON|V|3|1|11|
20150039|PIT|H|3|0|14|
20150039|MON|V|T|3|30|
20150039|PIT|H|T|2|33|
20150040|SJ|V|1|1|17|
20150040|WAS|H|1|0|8|
20150040|SJ|V|2|2|10|
20150040|WAS|H|2|0|12|
20150040|SJ|V|3|2|5|
20150040|WAS|H|3|0|11|
20150040|SJ|V|T|5|32|
20150040|WAS|H|T|0|31|
20150041|FLO|V|1|1|14|
20150041|CAR|H|1|0|7|
20150041|FLO|V|2|0|5|
20150041|CAR|H|2|1|8|
20150041|FLO|V|3|3|11|
20150041|CAR|H|3|0|8|
20150041|FLO|V|T|4|30|
20150041|CAR|H|T|1|23|
20150042|TB|V|1|0|7|
20150042|DET|H|1|0|8|
20150042|TB|V|2|0|4|
20150042|DET|H|2|1|8|
20150042|TB|V|3|1|10|
20150042|DET|H|3|2|8|
20150042|TB|V|T|1|21|
20150042|DET|H|T|3|24|
20150043|EDM|V|1|0|9|
20150043|DAL|H|1|1|18|
20150043|EDM|V|2|2|13|
20150043|DAL|H|2|1|14|
20150043|EDM|V|3|0|6|
20150043|DAL|H|3|2|20|
20150043|EDM|V|T|2|28|
20150043|DAL|H|T|4|52|
20150044|STL|V|1|1|14|
20150044|CAL|H|1|2|7|
20150044|STL|V|2|3|9|
20150044|CAL|H|2|0|3|
20150044|STL|V|3|0|5|
20150044|CAL|H|3|1|8|
20150044|STL|V|T|4|28|
20150044|CAL|H|T|3|18|
20150045|VAN|V|1|0|7|
20150045|LA|H|1|0|5|
20150045|VAN|V|2|2|14|
20150045|LA|H|2|0|4|
20150045|VAN|V|3|1|5|
20150045|LA|H|3|0|6|
20150045|VAN|V|T|3|26|
20150045|LA|H|T|0|15|
20150046|OTT|V|1|1|7|
20150046|CLM|H|1|2|15|
20150046|OTT|V|2|3|8|
20150046|CLM|H|2|1|14|
20150046|OTT|V|3|3|12|
20150046|CLM|H|3|0|12|
20150046|OTT|V|T|7|27|
20150046|CLM|H|T|3|41|
20150047|CHI|V|1|0|6|
20150047|PHI|H|1|0|8|
20150047|CHI|V|2|0|9|
20150047|PHI|H|2|2|15|
20150047|CHI|V|3|0|15|
20150047|PHI|H|3|1|6|
20150047|CHI|V|T|0|30|
20150047|PHI|H|T|3|29|
20150048|BOS|V|1|2|9|
20150048|COL|H|1|0|5|
20150048|BOS|V|2|3|11|
20150048|COL|H|2|1|6|
20150048|BOS|V|3|1|5|
20150048|COL|H|3|1|11|
20150048|BOS|V|T|6|25|
20150048|COL|H|T|2|22|
20150049|BOS|V|1|3|10|
20150049|CHI|V|1|3|10|
20150049|ANA|H|1|0|11|
20150049|BOS|V|2|1|7|
20150049|CHI|V|2|1|7|
20150049|ANA|H|2|0|15|
20150049|BOS|V|3|0|12|
20150049|CHI|V|3|0|12|
20150049|ANA|H|3|0|11|
20150049|BOS|V|T|4|29|
20150049|CHI|V|T|4|29|
20150049|ANA|H|T|0|37|
20150050|NAS|V|1|1|17|
20150050|NYI|H|1|0|7|
20150050|NAS|V|2|1|17|
20150050|NYI|H|2|2|13|
20150050|NAS|V|3|1|13|
20150050|NYI|H|3|2|8|
20150050|NAS|V|T|3|47|
20150050|NYI|H|T|4|28|
20150051|OTT|V|1|0|6|
20150051|PIT|H|1|0|16|
20150051|OTT|V|2|0|11|
20150051|PIT|H|2|2|10|
20150051|OTT|V|3|0|5|
20150051|PIT|H|3|0|10|
20150051|OTT|V|T|0|22|
20150051|PIT|H|T|2|36|
20150052|CHI|V|1|0|5|
20150052|WAS|H|1|1|9|
20150052|CHI|V|2|0|17|
20150052|WAS|H|2|1|7|
20150052|CHI|V|3|1|5|
20150052|WAS|H|3|2|8|
20150052|CHI|V|T|1|27|
20150052|WAS|H|T|4|24|
20150053|NYR|V|1|0|7|
20150053|MON|H|1|0|9|
20150053|NYR|V|2|0|11|
20150053|MON|H|2|1|10|
20150053|NYR|V|3|0|7|
20150053|MON|H|3|2|13|
20150053|NYR|V|T|0|25|
20150053|MON|H|T|3|32|
20150054|DAL|V|1|2|9|
20150054|TB|H|1|1|6|
20150054|DAL|V|2|2|8|
20150054|TB|H|2|0|15|
20150054|DAL|V|3|1|5|
20150054|TB|H|3|2|12|
20150054|DAL|V|T|5|22|
20150054|TB|H|T|3|33|
20150055|BUF|V|1|0|7|
20150055|FLO|H|1|2|14|
20150055|BUF|V|2|1|12|
20150055|FLO|H|2|0|6|
20150055|BUF|V|3|1|7|
20150055|FLO|H|3|1|9|
20150055|BUF|V|T|2|26|
20150055|FLO|H|T|3|29|
20150056|STL|V|1|1|7|
20150056|EDM|H|1|1|10|
20150056|STL|V|2|1|10|
20150056|EDM|H|2|0|7|
20150056|STL|V|3|2|12|
20150056|EDM|H|3|1|9|
20150056|STL|V|T|4|29|
20150056|EDM|H|T|2|26|
20150057|MIN|V|1|2|12|
20150057|EDM|H|1|0|6|
20150057|MON|H|1|0|6|
20150057|TB|H|1|0|6|
20150057|MIN|V|2|2|9|
20150057|EDM|H|2|2|11|
20150057|MON|H|2|2|11|
20150057|TB|H|2|2|11|
20150057|MIN|V|3|0|3|
20150057|EDM|H|3|1|13|
20150057|MON|H|3|1|13|
20150057|TB|H|3|1|13|
20150057|MIN|V|T|4|24|
20150057|EDM|H|T|3|30|
20150057|MON|H|T|3|30|
20150057|TB|H|T|3|30|
20150058|SJ|V|1|1|10|
20150058|NJ|H|1|0|5|
20150058|SJ|V|2|0|13|
20150058|NJ|H|2|0|12|
20150058|SJ|V|3|0|9|
20150058|NJ|H|3|1|11|
20150058|SJ|V|4|0|2|
20150058|NJ|H|4|0|4|
20150058|SJ|V|T|1|34|
20150058|NJ|H|T|1|32|
20150059|TOR|V|1|0|11|
20150059|CLM|H|1|1|6|
20150059|TOR|V|2|3|15|
20150059|CLM|H|2|1|12|
20150059|TOR|V|3|3|8|
20150059|CLM|H|3|1|9|
20150059|TOR|V|T|6|34|
20150059|CLM|H|T|3|27|
20150060|CAR|V|1|1|13|
20150060|DET|H|1|0|5|
20150060|CAR|V|2|2|13|
20150060|DET|H|2|2|11|
20150060|CAR|V|3|2|10|
20150060|DET|H|3|1|4|
20150060|CAR|V|T|5|36|
20150060|DET|H|T|3|20|
20150061|CAL|V|1|1|11|
20150061|WIN|H|1|0|8|
20150061|CAL|V|2|0|4|
20150061|WIN|H|2|1|9|
20150061|CAL|V|3|0|5|
20150061|WIN|H|3|2|13|
20150061|CAL|V|T|1|20|
20150061|WIN|H|T|3|30|
20150062|STL|V|1|1|13|
20150062|VAN|H|1|0|9|
20150062|STL|V|2|2|8|
20150062|VAN|H|2|1|9|
20150062|STL|V|3|1|11|
20150062|VAN|H|3|2|16|
20150062|STL|V|T|4|32|
20150062|VAN|H|T|3|34|
20150063|COL|V|1|1|7|
20150063|ANA|H|1|0|15|
20150063|COL|V|2|1|10|
20150063|ANA|H|2|0|9|
20150063|COL|V|3|1|8|
20150063|ANA|H|3|0|11|
20150063|COL|V|T|3|25|
20150063|ANA|H|T|0|35|
20150064|MIN|V|1|0|5|
20150064|LA|H|1|0|16|
20150064|MIN|V|2|0|9|
20150064|LA|H|2|1|16|
20150064|MIN|V|3|1|10|
20150064|LA|H|3|0|4|
20150064|MIN|V|4|0|2|
20150064|LA|H|4|1|1|
20150064|MIN|V|T|1|26|
20150064|LA|H|T|2|37|
20150065|DET|V|1|0|8|
20150065|MON|H|1|0|12|
20150065|DET|V|2|1|9|
20150065|MON|H|2|1|9|
20150065|DET|V|3|0|5|
20150065|MON|H|3|3|20|
20150065|DET|V|T|1|22|
20150065|MON|H|T|4|41|
20150066|NAS|V|1|1|9|
20150066|OTT|H|1|0|13|
20150066|NAS|V|2|1|7|
20150066|OTT|H|2|2|13|
20150066|NAS|V|3|1|8|
20150066|OTT|H|3|1|12|
20150066|NAS|V|4|0|1|
20150066|OTT|H|4|0|3|
20150066|NAS|V|T|3|25|
20150066|OTT|H|T|3|41|
20150067|BUF|V|1|1|16|
20150067|TB|H|1|0|3|
20150067|BUF|V|2|0|7|
20150067|TB|H|2|1|12|
20150067|BUF|V|3|0|9|
20150067|TB|H|3|1|7|
20150067|BUF|V|T|1|32|
20150067|TB|H|T|2|22|
20150068|DAL|V|1|0|5|
20150068|FLO|H|1|0|8|
20150068|DAL|V|2|1|16|
20150068|FLO|H|2|2|8|
20150068|DAL|V|3|3|16|
20150068|FLO|H|3|0|10|
20150068|DAL|V|T|4|37|
20150068|FLO|H|T|2|26|
20150069|TOR|V|1|1|13|
20150069|PIT|H|1|2|8|
20150069|TOR|V|2|0|8|
20150069|PIT|H|2|0|9|
20150069|TOR|V|3|0|6|
20150069|PIT|H|3|0|16|
20150069|TOR|V|T|1|27|
20150069|PIT|H|T|2|33|
20150070|CAR|V|1|0|5|
20150070|WAS|H|1|1|17|
20150070|CAR|V|2|0|7|
20150070|WAS|H|2|0|10|
20150070|CAR|V|3|1|7|
20150070|WAS|H|3|3|7|
20150070|CAR|V|T|1|19|
20150070|WAS|H|T|4|34|
20150071|SJ|V|1|1|10|
20150071|NYI|H|1|0|10|
20150071|SJ|V|2|2|8|
20150071|NYI|H|2|3|12|
20150071|SJ|V|3|0|7|
20150071|NYI|H|3|3|12|
20150071|SJ|V|T|3|25|
20150071|NYI|H|T|6|34|
20150072|CLM|V|1|0|9|
20150072|CHI|H|1|0|6|
20150072|CLM|V|2|0|3|
20150072|CHI|H|2|2|15|
20150072|CLM|V|3|1|11|
20150072|CHI|H|3|2|9|
20150072|CLM|V|T|1|23|
20150072|CHI|H|T|4|30|
20150073|EDM|V|1|1|5|
20150073|CAL|H|1|0|8|
20150073|EDM|V|2|1|14|
20150073|CAL|H|2|1|5|
20150073|EDM|V|3|3|9|
20150073|CAL|H|3|1|11|
20150073|EDM|V|T|5|28|
20150073|CAL|H|T|2|24|
20150074|BOS|V|1|0|14|
20150074|CAL|H|1|1|6|
20150074|NYI|H|1|1|6|
20150074|PIT|H|1|1|6|
20150074|BOS|V|2|2|19|
20150074|CAL|H|2|0|4|
20150074|NYI|H|2|0|4|
20150074|PIT|H|2|0|4|
20150074|BOS|V|3|3|10|
20150074|CAL|H|3|2|13|
20150074|NYI|H|3|2|13|
20150074|PIT|H|3|2|13|
20150074|BOS|V|T|5|43|
20150074|CAL|H|T|3|23|
20150074|NYI|H|T|3|23|
20150074|PIT|H|T|3|23|
20150075|NJ|V|1|0|6|
20150075|NYR|H|1|1|9|
20150075|NJ|V|2|1|11|
20150075|NYR|H|2|0|8|
20150075|NJ|V|3|0|5|
20150075|NYR|H|3|0|8|
20150075|NJ|V|4|1|2|
20150075|NYR|H|4|0|2|
20150075|NJ|V|T|2|24|
